I have two bodies joined together as one. When standing still. I ran and ran. What am I?,Hourglass.
I have two eyes in the front and a lot of eyes on my tail. What am I?,Peacock.
I have two hands but cannot clap?,Clock.
"I have two heads but only one body. The stiller I stand, the faster I run. What am I?",Hourglass.
I have two legs but they only touch the ground while I'm at rest. What am I?,Wheelbarrow.
"I have wheels and flies, yet I am not an aircraft. What am I?",Garbage Truck.
"I have wings and I have a tail, across the sky is where I sail. Yet I have no eyes, ears or mouth and I bob randomly from north to south. What am I?",A kite.
"I have wings, I am able to fly, I’m not a bird yet I soar high in the sky. What am I?",An airplane.
"I have wings. I am able to fly. I'm not a bird, yet I soar high in the sky. What am I?",An airplane.
"I heard of a wonder, of words moth-eaten. That is a strange thing, I thought, weird. That a man's song be swallowed by a worm. His blinded sentences, his bedside stand-by rustled in the night - and the robber-guest. Not one wit the wiser. For the words he had mumbled?",Bookworm.
I help boats park. What am I?,Anchor.
I help engines spin and pants stay up. What am I?,Belt.
"I help to mature your spirits. When moistened I fulfill my purpose. Should I dry out, my task will fail And my quarry may be worthless?",Cork.
I help you carry your books. What am I?,Backpack.
I hide but my head is outside?,Nail.
I hide but my head is outside. What am I?,Nail.
"I hide in a dark tunnel awaiting my time. I can only be released by pulling back. Once released, I may do unstoppable damage. What am I?",Bullet.
"I hide my treasure in the ground, my tail is big and fluffy. If you spot me in a tree, please don’t call me scruffy. What am I?",A squirrel.
"I hold two meanings. With one I may be broken, with the other I hold on. What am I?",Tie.
I hold two people together but touch only one. What am I?,Wedding Ring.
I hop around and deliver eggs at Easter. What am I?,Bunny.
I increase head turning rate tremendously for girls at beaches. What am I?,Bikini.
I invade your home once a year.. but only if you've been good. What am I?,Santa Claus.
I jump when I walk and I sit where I stand. What am I?,Kangaroo.
I jump when I walk and sit when I stand. What am I?,Kangaroo.
I keep things green and keep kids happy during summer time. What am I?,Sprinkler.
"I know a word of letters three, Add two and fewer there will be?",Few.
I know a word of letters three. Add two and fewer there will be?,Few.
I know a word of letters three. Add two and fewer there will be. What is the word?,Few.
I know a word of three letters. Add two and fewer there will be. What is it?,Few.
I known a word of letters three. Add two and fewer there will be?,Few.
"I lack much reason but often rhyme and require logic to pass the time, To get the words to tell your kin, Look for clues that lie within, Though all are different, they act the same, The answer is practically in the name?",Riddle.
I let water fall on you while everyone else stays dry. What am I?,Shower.
"I like to twirl my body but keep my head up high. After I go in, everything becomes tight. What am I?",Screw.
"I live above a star who never burns. I have neighbors but they never turn. My initial are p, q, r and sometimes s. What am I?",Seven.
I live in a bowl. I can swim. I have a tail. I also have fins and big eyes. What am I?,A goldfish.
I live in the corn and my job is to deter. Free from pests your crops I assure. What am I?,Scarecrow.
I live in water. If you cut my head I'm at your door. If you cut my tail I'm fruit. If you cut both I'm with you?,Pearl.
I live next to beauty trying to catch your eye. Grab me without looking and you're surely to cry. What am I?,Thorn.
"I live off of a busy street, if you want you can stay for an hour or two but if you don't pay rent I'll tell on you. What am I?",Parking Meter.
"I look at you, you look at me, I raise my right, you raise your left?",Mirror.
"I look at you, you look at me, I raise my right, you raise your left. What am I?",Mirror.
I look like a tiny trombone. What am I?,Paperclip.
I lose my head in the morning and regain back it at night. What am I?,Pillow.
I lost an electron?,You really have to keep an ion them.
I love spinach. What am I?,Popeye.
"I love to dance and twist and prance. I shake my tail, as away I sail. Wingless I fly into the sky?",Kite.
"I love to twist and dance. Though wingless, I fly high up into the sky. What am I?",Kite.
I make a living following the wealthy and beautiful. What am I?,Paparazzi.
"I make a loud noise when changing jacket, becomes bigger and delicious. What am I?",Popcorn.
"I make a loud sound when I’m changing. When I do change, I get bigger but weigh less. What am I?",Popcorn.
I make noise yet you don't see me make it. I alarm for good yet sometimes for worse. I have a companion. What am I?,Thunder.
I make things short but I am pretty long myself. What am I?,Abbreviation.
"I make you weak at the worst of all times. I keep you safe, I keep you fine. I make your hands sweat and your heart grow cold. I visit the weak but seldom the bold. What am I?",Fear.
"I make you weak at the worst of all times. I keep you safe, I keep you fine. I make your hands sweat. And your heart grow cold. I visit the weak but seldom the bold?",Fear.
"I march before armies, a thousand salute me. My fall can bring victory but no one would shoot me. The wind is my lover, one-legged am I. Name me and see me at home in the sky?",Flag.
"I march before armies, a thousand salute me. My fall can bring victory but no one would shoot me. The wind is my lover, one-legged am I. Name me and see me at home in the sky. What am I?",Flag.
"I may be dropped in dry but I come out wet. The longer I stay, the stronger I get. What am I?",Teabag.
"I may be made of metal, bone, or wood and have many teeth. My bite hurts no one and the ladies love me. What am I?",Comb.
I may only be given but never bought. Sinners seek me but saints do not. What am I?,Forgiveness.
I may seem real but it always turns out I was never there in the first place.. you only see me during a certain resting stage. What am I?,Dream.
I mean goodbye for South Americans. What am I?,Adios.
I met a man and drew his name. He tipped his hat and played my game. What is his name?,Andrew.
I mirror your actions. What am I?,Copycat.
"I moan, I groan, I chase after you. I never seem to rest. Time's up for you. What am I?",Children.
"I move without wings, Between silken string, I leave as you find, My substance behind?",Spider.
"I move without wings, Between silken string, I leave as you find, My substance behind. What am I?",Spider.
"I move without wings, between silken strings. I leave as you find my substance behind. What am I?",Spider.
I must be broken before you can use me. What am I?,Egg.
I need to be taken from you before you can have me. What am I?,Picture.
I never was but always will be. No one ever saw me but everyone knows I exist. I give people the motivation to better themselves everyday. What am I?,Tomorrow.
I never was but am always to be and everyone looks forward to me?,Future.
"I never was, am always to be. No one ever saw me, nor ever will. And yet I am the confidence of all, To live and breath on this terrestrial ball?",Tomorrow.
I occur twice in eternity. And I'm always within sight?,T.
